,order_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,product_type,product_name,size,colour,available_in_stock,customer_name,gender,age,city,state,delivery_duration,order_seasons,month_name,Customer_Status
154,128,98,1,98,936,17661,2021-10-13,2021-11-09,Shirt,Camp Collared,XS,yellow,55,Mart Naismith,Genderfluid,77,Huelfort,Australian Capital Territory,27,Spring,October,One-time
155,128,91,2,182,936,17661,2021-10-13,2021-11-09,Jacket,Pullover,M,green,47,Mart Naismith,Genderfluid,77,Huelfort,Australian Capital Territory,27,Spring,October,One-time
156,242,106,3,318,909,12202,2021-08-25,2021-09-13,Trousers,Wool,M,blue,52,Patin Circuit,Genderqueer,62,Langfort,Tasmania,19,Winter,August,Loyal
157,242,94,1,94,909,12202,2021-08-25,2021-09-13,Trousers,Cords,M,red,68,Patin Circuit,Genderqueer,62,Langfort,Tasmania,19,Winter,August,Loyal
158,743,91,3,273,909,25854,2021-03-25,2021-03-27,Shirt,Linen,M,red,78,Patin Circuit,Genderqueer,62,Langfort,Tasmania,2,Autumn,March,Loyal
159,157,107,1,107,909,17955,2021-04-07,2021-04-17,Jacket,Denim,M,blue,61,Patin Circuit,Genderqueer,62,Langfort,Tasmania,10,Autumn,April,Loyal
160,242,96,3,288,909,12202,2021-08-25,2021-09-13,Shirt,Oxford Cloth,S,indigo,59,Patin Circuit,Genderqueer,62,Langfort,Tasmania,19,Winter,August,Loyal
161,242,97,1,97,909,12202,2021-08-25,2021-09-13,Trousers,Slim-Fit,XS,orange,69,Patin Circuit,Genderqueer,62,Langfort,Tasmania,19,Winter,August,Loyal
162,157,96,3,288,909,17955,2021-04-07,2021-04-17,Trousers,Drawstring,L,orange,54,Patin Circuit,Genderqueer,62,Langfort,Tasmania,10,Autumn,April,Loyal
163,157,100,1,100,909,17955,2021-04-07,2021-04-17,Jacket,Bomber,XS,indigo,59,Patin Circuit,Genderqueer,62,Langfort,Tasmania,10,Autumn,April,Loyal
164,157,102,2,204,909,17955,2021-04-07,2021-04-17,Jacket,Windbreaker,L,red,40,Patin Circuit,Genderqueer,62,Langfort,Tasmania,10,Autumn,April,Loyal
165,242,98,3,294,909,12202,2021-08-25,2021-09-13,Shirt,Camp Collared,M,orange,65,Patin Circuit,Genderqueer,62,Langfort,Tasmania,19,Winter,August,Loyal
166,242,119,3,357,909,12202,2021-08-25,2021-09-13,Jacket,Trench Coat,XL,indigo,64,Patin Circuit,Genderqueer,62,Langfort,Tasmania,19,Winter,August,Loyal
167,743,98,2,196,909,25854,2021-03-25,2021-03-27,Shirt,Camp Collared,XL,green,61,Patin Circuit,Genderqueer,62,Langfort,Tasmania,2,Autumn,March,Loyal
168,743,98,1,98,909,25854,2021-03-25,2021-03-27,Jacket,Leather,XL,green,58,Patin Circuit,Genderqueer,62,Langfort,Tasmania,2,Autumn,March,Loyal
169,743,115,3,345,909,25854,2021-03-25,2021-03-27,Trousers,Cropped,XS,orange,78,Patin Circuit,Genderqueer,62,Langfort,Tasmania,2,Autumn,March,Loyal
170,674,106,3,318,300,51598,2021-01-29,2021-02-05,Trousers,Wool,M,blue,52,Darren Karpenko,Female,24,Hermistonside,Western Australia,7,Summer,January,One-time
171,674,93,1,93,300,51598,2021-01-29,2021-02-05,Jacket,Coach,XS,blue,51,Darren Karpenko,Female,24,Hermistonside,Western Australia,7,Summer,January,One-time
172,674,107,1,107,300,51598,2021-01-29,2021-02-05,Jacket,Denim,S,violet,73,Darren Karpenko,Female,24,Hermistonside,Western Australia,7,Summer,January,One-time
173,674,105,2,210,300,51598,2021-01-29,2021-02-05,Trousers,Pleated,M,red,40,Darren Karpenko,Female,24,Hermistonside,Western Australia,7,Summer,January,One-time
174,674,118,1,118,300,51598,2021-01-29,2021-02-05,Jacket,Puffer,L,indigo,61,Darren Karpenko,Female,24,Hermistonside,Western Australia,7,Summer,January,One-time
175,674,94,1,94,300,51598,2021-01-29,2021-02-05,Shirt,Henley,XS,indigo,58,Darren Karpenko,Female,24,Hermistonside,Western Australia,7,Summer,January,One-time
176,674,109,2,218,300,51598,2021-01-29,2021-02-05,Shirt,Mandarin Collar,XS,blue,59,Darren Karpenko,Female,24,Hermistonside,Western Australia,7,Summer,January,One-time
177,674,91,3,273,300,51598,2021-01-29,2021-02-05,Jacket,Pullover,XL,indigo,43,Darren Karpenko,Female,24,Hermistonside,Western Australia,7,Summer,January,One-time
178,419,113,3,339,745,19518,2021-10-20,2021-11-10,Jacket,Parka,S,indigo,53,Lindy Saltrese,Non-binary,31,North Matthewfort,Northern Territory,21,Spring,October,One-time
179,419,102,2,204,745,19518,2021-10-20,2021-11-10,Trousers,Cargo Pants,XS,green,63,Lindy Saltrese,Non-binary,31,North Matthewfort,Northern Territory,21,Spring,October,One-time
180,419,96,2,192,745,19518,2021-10-20,2021-11-10,Shirt,Oxford Cloth,XL,violet,54,Lindy Saltrese,Non-binary,31,North Matthewfort,Northern Territory,21,Spring,October,One-time
181,419,106,3,318,745,19518,2021-10-20,2021-11-10,Trousers,Wool,XL,orange,56,Lindy Saltrese,Non-binary,31,North Matthewfort,Northern Territory,21,Spring,October,One-time
182,419,113,2,226,745,19518,2021-10-20,2021-11-10,Jacket,Parka,XL,red,64,Lindy Saltrese,Non-binary,31,North Matthewfort,Northern Territory,21,Spring,October,One-time
183,419,100,2,200,745,19518,2021-10-20,2021-11-10,Jacket,Bomber,S,blue,50,Lindy Saltrese,Non-binary,31,North Matthewfort,Northern Territory,21,Spring,October,One-time
184,464,113,3,339,103,26925,2021-06-29,2021-07-25,Jacket,Parka,S,indigo,53,Monica Teodorski,Bigender,77,South Nathan,South Australia,26,Winter,June,One-time
185,464,102,2,204,103,26925,2021-06-29,2021-07-25,Jacket,Windbreaker,L,orange,68,Monica Teodorski,Bigender,77,South Nathan,South Australia,26,Winter,June,One-time
186,464,95,2,190,103,26925,2021-06-29,2021-07-25,Shirt,Polo,L,green,68,Monica Teodorski,Bigender,77,South Nathan,South Australia,26,Winter,June,One-time
187,464,112,1,112,103,26925,2021-06-29,2021-07-25,Trousers,Tracksuit Bottoms,XS,yellow,76,Monica Teodorski,Bigender,77,South Nathan,South Australia,26,Winter,June,One-time
188,464,102,3,306,103,26925,2021-06-29,2021-07-25,Jacket,Windbreaker,XS,orange,70,Monica Teodorski,Bigender,77,South Nathan,South Australia,26,Winter,June,One-time
189,464,98,3,294,103,26925,2021-06-29,2021-07-25,Shirt,Camp Collared,XS,violet,72,Monica Teodorski,Bigender,77,South Nathan,South Australia,26,Winter,June,One-time
190,464,96,3,288,103,26925,2021-06-29,2021-07-25,Shirt,Oxford Cloth,L,green,52,Monica Teodorski,Bigender,77,South Nathan,South Australia,26,Winter,June,One-time
191,733,113,1,113,387,42467,2021-05-26,2021-06-22,Jacket,Parka,S,indigo,53,Alameda Fincke,Male,43,Matthewstad,Victoria,27,Autumn,May,Loyal
192,719,109,1,109,387,24377,2021-09-19,2021-09-24,Jacket,Peacoat,M,blue,71,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
193,719,107,2,214,387,24377,2021-09-19,2021-09-24,Jacket,Denim,XL,yellow,56,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
194,719,106,3,318,387,24377,2021-09-19,2021-09-24,Shirt,Chambray,M,red,48,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
195,719,109,3,327,387,24377,2021-09-19,2021-09-24,Shirt,Mandarin Collar,XL,violet,71,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
196,733,119,1,119,387,42467,2021-05-26,2021-06-22,Shirt,Casual Slim Fit,XL,orange,53,Alameda Fincke,Male,43,Matthewstad,Victoria,27,Autumn,May,Loyal
197,719,94,1,94,387,24377,2021-09-19,2021-09-24,Trousers,Cords,S,green,78,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
198,719,118,1,118,387,24377,2021-09-19,2021-09-24,Shirt,Flannel,XL,indigo,57,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
199,733,96,1,96,387,42467,2021-05-26,2021-06-22,Shirt,Oxford Cloth,L,violet,73,Alameda Fincke,Male,43,Matthewstad,Victoria,27,Autumn,May,Loyal
200,733,105,3,315,387,42467,2021-05-26,2021-06-22,Shirt,Cuban Collar,XL,violet,44,Alameda Fincke,Male,43,Matthewstad,Victoria,27,Autumn,May,Loyal
201,719,113,3,339,387,24377,2021-09-19,2021-09-24,Jacket,Parka,M,red,56,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
202,733,96,2,192,387,42467,2021-05-26,2021-06-22,Trousers,Drawstring,XL,violet,80,Alameda Fincke,Male,43,Matthewstad,Victoria,27,Autumn,May,Loyal
203,733,97,1,97,387,42467,2021-05-26,2021-06-22,Trousers,Slim-Fit,S,indigo,41,Alameda Fincke,Male,43,Matthewstad,Victoria,27,Autumn,May,Loyal
204,719,100,1,100,387,24377,2021-09-19,2021-09-24,Jacket,Bomber,XL,violet,53,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
205,719,102,2,204,387,24377,2021-09-19,2021-09-24,Jacket,Windbreaker,XL,red,48,Alameda Fincke,Male,43,Matthewstad,Victoria,5,Spring,September,Loyal
206,810,113,3,339,768,37440,2021-03-22,2021-04-04,Jacket,Parka,S,indigo,53,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
207,810,105,3,315,768,37440,2021-03-22,2021-04-04,Trousers,Pleated,M,yellow,54,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
208,810,109,1,109,768,37440,2021-03-22,2021-04-04,Jacket,Peacoat,M,indigo,52,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
209,810,105,2,210,768,37440,2021-03-22,2021-04-04,Trousers,Pleated,S,violet,50,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
210,810,90,3,270,768,37440,2021-03-22,2021-04-04,Trousers,Relaxed Leg,XS,yellow,44,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
211,810,99,3,297,768,37440,2021-03-22,2021-04-04,Trousers,High-Waisted,S,yellow,56,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
212,810,92,3,276,768,37440,2021-03-22,2021-04-04,Shirt,Denim,XS,indigo,79,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
213,810,113,2,226,768,37440,2021-03-22,2021-04-04,Jacket,Parka,XL,blue,47,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
214,810,94,1,94,768,37440,2021-03-22,2021-04-04,Shirt,Henley,S,orange,46,Aida Warsap,Bigender,52,Port Isabel,Northern Territory,13,Autumn,March,One-time
215,484,106,3,318,926,26887,2021-05-05,2021-05-31,Trousers,Wool,S,red,65,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,26,Autumn,May,Loyal
216,487,94,2,188,926,21220,2021-01-09,2021-02-05,Trousers,Cords,S,violet,65,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,27,Summer,January,Loyal
217,578,94,3,282,926,44312,2021-05-09,2021-05-12,Trousers,Cords,M,green,76,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
218,578,102,1,102,926,44312,2021-05-09,2021-05-12,Trousers,Cargo Pants,M,orange,51,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
219,578,106,1,106,926,44312,2021-05-09,2021-05-12,Trousers,Wool,M,orange,75,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
220,487,113,1,113,926,21220,2021-01-09,2021-02-05,Jacket,Parka,S,yellow,80,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,27,Summer,January,Loyal
221,578,107,2,214,926,44312,2021-05-09,2021-05-12,Jacket,Denim,M,blue,61,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
222,487,115,1,115,926,21220,2021-01-09,2021-02-05,Trousers,Cropped,L,green,55,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,27,Summer,January,Loyal
223,578,93,2,186,926,44312,2021-05-09,2021-05-12,Trousers,Joggers,M,blue,78,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
224,487,117,2,234,926,21220,2021-01-09,2021-02-05,Jacket,Shearling,XL,orange,60,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,27,Summer,January,Loyal
225,578,94,1,94,926,44312,2021-05-09,2021-05-12,Trousers,Cords,XL,indigo,70,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
226,487,109,1,109,926,21220,2021-01-09,2021-02-05,Shirt,Mandarin Collar,XL,yellow,43,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,27,Summer,January,Loyal
227,487,109,2,218,926,21220,2021-01-09,2021-02-05,Jacket,Peacoat,L,blue,64,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,27,Summer,January,Loyal
228,578,118,2,236,926,44312,2021-05-09,2021-05-12,Jacket,Puffer,L,blue,48,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
229,578,91,1,91,926,44312,2021-05-09,2021-05-12,Jacket,Pullover,M,indigo,72,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
230,487,113,2,226,926,21220,2021-01-09,2021-02-05,Trousers,Chinos,S,yellow,40,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,27,Summer,January,Loyal
231,578,92,2,184,926,44312,2021-05-09,2021-05-12,Shirt,Denim,XS,yellow,54,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
232,578,91,3,273,926,44312,2021-05-09,2021-05-12,Jacket,Pullover,XL,yellow,67,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,3,Autumn,May,Loyal
233,797,106,1,106,908,41715,2021-07-25,2021-08-06,Trousers,Wool,S,red,65,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,12,Winter,July,Loyal
234,93,112,3,336,908,52379,2021-10-22,2021-11-11,Trousers,Tracksuit Bottoms,XL,violet,60,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,20,Spring,October,Loyal
235,797,112,3,336,908,41715,2021-07-25,2021-08-06,Jacket,Cardigan,XS,green,40,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,12,Winter,July,Loyal
236,797,104,2,208,908,41715,2021-07-25,2021-08-06,Shirt,Dress,XL,indigo,75,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,12,Winter,July,Loyal
237,93,112,3,336,908,52379,2021-10-22,2021-11-11,Trousers,Tracksuit Bottoms,M,blue,61,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,20,Spring,October,Loyal
238,813,107,3,321,908,52226,2021-08-11,2021-09-01,Jacket,Denim,S,yellow,43,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
239,813,118,2,236,908,52226,2021-08-11,2021-09-01,Jacket,Puffer,XL,green,42,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
240,813,95,3,285,908,52226,2021-08-11,2021-09-01,Shirt,Polo,XL,yellow,46,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
241,797,102,2,204,908,41715,2021-07-25,2021-08-06,Jacket,Windbreaker,L,violet,72,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,12,Winter,July,Loyal
242,797,104,1,104,908,41715,2021-07-25,2021-08-06,Shirt,Dress,S,green,60,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,12,Winter,July,Loyal
243,797,94,1,94,908,41715,2021-07-25,2021-08-06,Trousers,Cords,XL,indigo,70,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,12,Winter,July,Loyal
244,813,95,2,190,908,52226,2021-08-11,2021-09-01,Shirt,Polo,M,indigo,62,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
245,813,100,1,100,908,52226,2021-08-11,2021-09-01,Jacket,Bomber,L,blue,64,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
246,813,100,3,300,908,52226,2021-08-11,2021-09-01,Jacket,Bomber,M,orange,69,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
247,813,91,1,91,908,52226,2021-08-11,2021-09-01,Shirt,Linen,XL,blue,47,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
248,813,95,3,285,908,52226,2021-08-11,2021-09-01,Shirt,Polo,S,orange,78,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
249,813,112,2,224,908,52226,2021-08-11,2021-09-01,Trousers,Tracksuit Bottoms,L,blue,72,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,21,Winter,August,Loyal
250,797,105,3,315,908,41715,2021-07-25,2021-08-06,Shirt,Cuban Collar,M,yellow,49,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,12,Winter,July,Loyal
251,2,96,1,96,473,50490,2021-02-03,2021-02-13,Trousers,Drawstring,XS,orange,41,Lori Briars,Male,61,Annaton,South Australia,10,Summer,February,Loyal
252,2,113,1,113,473,50490,2021-02-03,2021-02-13,Jacket,Parka,S,blue,72,Lori Briars,Male,61,Annaton,South Australia,10,Summer,February,Loyal
253,2,115,3,345,473,50490,2021-02-03,2021-02-13,Trousers,Cropped,S,orange,78,Lori Briars,Male,61,Annaton,South Australia,10,Summer,February,Loyal
254,2,105,1,105,473,50490,2021-02-03,2021-02-13,Trousers,Pleated,S,orange,72,Lori Briars,Male,61,Annaton,South Australia,10,Summer,February,Loyal
255,2,91,3,273,473,50490,2021-02-03,2021-02-13,Shirt,Linen,M,green,42,Lori Briars,Male,61,Annaton,South Australia,10,Summer,February,Loyal
256,2,99,2,198,473,50490,2021-02-03,2021-02-13,Trousers,High-Waisted,XL,green,78,Lori Briars,Male,61,Annaton,South Australia,10,Summer,February,Loyal
257,221,119,1,119,473,49366,2021-08-03,2021-08-17,Jacket,Trench Coat,XS,red,78,Lori Briars,Male,61,Annaton,South Australia,14,Winter,August,Loyal
258,221,117,3,351,473,49366,2021-08-03,2021-08-17,Jacket,Shearling,XL,green,51,Lori Briars,Male,61,Annaton,South Australia,14,Winter,August,Loyal
259,221,109,2,218,473,49366,2021-08-03,2021-08-17,Shirt,Mandarin Collar,L,violet,54,Lori Briars,Male,61,Annaton,South Australia,14,Winter,August,Loyal
260,221,119,3,357,473,49366,2021-08-03,2021-08-17,Shirt,Casual Slim Fit,S,violet,50,Lori Briars,Male,61,Annaton,South Australia,14,Winter,August,Loyal
261,88,96,2,192,567,10904,2021-07-19,2021-08-15,Trousers,Drawstring,XS,orange,41,Andi Kettleson,Female,39,East Piper,Northern Territory,27,Winter,July,One-time
262,88,119,1,119,567,10904,2021-07-19,2021-08-15,Shirt,Casual Slim Fit,M,blue,61,Andi Kettleson,Female,39,East Piper,Northern Territory,27,Winter,July,One-time
263,88,105,2,210,567,10904,2021-07-19,2021-08-15,Trousers,Pleated,S,violet,50,Andi Kettleson,Female,39,East Piper,Northern Territory,27,Winter,July,One-time
264,88,92,1,92,567,10904,2021-07-19,2021-08-15,Shirt,Denim,S,blue,47,Andi Kettleson,Female,39,East Piper,Northern Territory,27,Winter,July,One-time
265,88,113,3,339,567,10904,2021-07-19,2021-08-15,Trousers,Chinos,M,blue,41,Andi Kettleson,Female,39,East Piper,Northern Territory,27,Winter,July,One-time
266,88,118,2,236,567,10904,2021-07-19,2021-08-15,Shirt,Flannel,S,green,57,Andi Kettleson,Female,39,East Piper,Northern Territory,27,Winter,July,One-time
267,88,91,2,182,567,10904,2021-07-19,2021-08-15,Jacket,Pullover,XS,red,54,Andi Kettleson,Female,39,East Piper,Northern Territory,27,Winter,July,One-time
268,911,96,1,96,189,58886,2021-08-23,2021-09-06,Trousers,Drawstring,XS,orange,41,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,14,Winter,August,Loyal
269,916,109,1,109,189,31001,2021-10-12,2021-10-19,Shirt,Mandarin Collar,XL,orange,59,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,7,Spring,October,Loyal
270,265,118,1,118,189,40896,2021-07-04,2021-07-29,Jacket,Puffer,M,orange,61,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,25,Winter,July,Loyal
271,265,118,1,118,189,40896,2021-07-04,2021-07-29,Jacket,Puffer,XL,blue,80,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,25,Winter,July,Loyal
272,265,90,2,180,189,40896,2021-07-04,2021-07-29,Trousers,Relaxed Leg,XL,yellow,54,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,25,Winter,July,Loyal
273,265,94,1,94,189,40896,2021-07-04,2021-07-29,Shirt,Henley,XL,yellow,55,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,25,Winter,July,Loyal
274,265,109,2,218,189,40896,2021-07-04,2021-07-29,Jacket,Peacoat,M,orange,47,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,25,Winter,July,Loyal
275,911,97,1,97,189,58886,2021-08-23,2021-09-06,Trousers,Slim-Fit,XL,violet,48,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,14,Winter,August,Loyal
276,265,93,1,93,189,40896,2021-07-04,2021-07-29,Jacket,Coach,XS,red,71,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,25,Winter,July,Loyal
277,916,94,1,94,189,31001,2021-10-12,2021-10-19,Trousers,Cords,XL,indigo,70,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,7,Spring,October,Loyal
278,916,92,1,92,189,31001,2021-10-12,2021-10-19,Shirt,Denim,L,yellow,75,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,7,Spring,October,Loyal
279,911,94,2,188,189,58886,2021-08-23,2021-09-06,Shirt,Henley,M,blue,42,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,14,Winter,August,Loyal
280,265,117,1,117,189,40896,2021-07-04,2021-07-29,Jacket,Shearling,L,orange,58,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,25,Winter,July,Loyal
281,911,118,1,118,189,58886,2021-08-23,2021-09-06,Shirt,Flannel,M,green,66,Deedee Pashe,Bigender,28,Lake Abigailhaven,Western Australia,14,Winter,August,Loyal
282,953,96,2,192,733,28033,2021-04-18,2021-04-26,Trousers,Drawstring,XS,orange,41,Otto Matyasik,Genderqueer,67,East Benjamin,New South Wales,8,Autumn,April,One-time
283,953,105,1,105,733,28033,2021-04-18,2021-04-26,Shirt,Cuban Collar,M,blue,55,Otto Matyasik,Genderqueer,67,East Benjamin,New South Wales,8,Autumn,April,One-time
284,953,102,2,204,733,28033,2021-04-18,2021-04-26,Trousers,Cargo Pants,L,orange,78,Otto Matyasik,Genderqueer,67,East Benjamin,New South Wales,8,Autumn,April,One-time
285,953,106,2,212,733,28033,2021-04-18,2021-04-26,Shirt,Chambray,M,blue,66,Otto Matyasik,Genderqueer,67,East Benjamin,New South Wales,8,Autumn,April,One-time
286,953,117,3,351,733,28033,2021-04-18,2021-04-26,Jacket,Shearling,XS,yellow,66,Otto Matyasik,Genderqueer,67,East Benjamin,New South Wales,8,Autumn,April,One-time
287,953,118,1,118,733,28033,2021-04-18,2021-04-26,Shirt,Flannel,XS,yellow,41,Otto Matyasik,Genderqueer,67,East Benjamin,New South Wales,8,Autumn,April,One-time
